ClientID,AccountID,TotalTransactionAmount
4255,3524,164484.4
2109,1738,164263.0
965,806,163897.1
966,806,163897.1
697,579,163127.7
491,406,163091.3
1951,1609,162139.1
2540,2097,159946.1
2957,2449,159918.3
4068,3365,159846.0
3953,3266,159645.6
2111,1740,159590.1
106,89,159211.9
2726,2252,157830.1
2727,2252,157830.1
5072,4208,157774.8
2979,2468,157534.1
1277,1064,157360.0
1641,1354,157084.0
3651,3023,156980.2
3717,3075,156963.7
3718,3075,156963.7
2048,1687,156747.6
3683,3046,156200.4
3361,2784,155860.9
137,114,155708.9
1931,1593,155474.5
4502,3732,155421.2
4503,3732,155421.2
4292,3557,155132.2
1004,834,154910.0
26,20,154748.1
882,735,154432.8
1304,1086,154348.7
571,475,154090.3
572,475,154090.3
2798,2312,153673.6
2900,2402,153449.8
3112,2579,153045.5
2867,2372,152046.4
3746,3097,151934.7
3818,3158,151504.6
3819,3158,151504.6
4779,3961,151417.6
4730,3922,150487.2
2524,2081,150486.5
4708,3904,150253.2
2683,2215,150212.6
1225,1021,150131.5
2082,1717,150049.9
2803,2317,149744.4
2804,2317,149744.4
3938,3255,149579.3
1171,972,149529.4
1518,1258,149007.7
1519,1258,149007.7
663,550,148547.4
1017,843,147270.1
3117,2583,147054.9
3118,2583,147054.9
3190,2644,145632.1
607,505,145559.9
2198,1814,145248.4
2199,1814,145248.4
1632,1347,145196.1
1741,1434,145052.3
3269,2709,144536.5
4093,3385,144493.1
3887,3214,143929.6
3888,3214,143929.6
1371,1140,143922.0
1309,1091,143919.4
3097,2566,143406.8
3126,2590,143100.8
4541,3765,142260.6
1130,938,141869.6
2573,2127,141820.1
2854,2362,141624.2
2855,2362,141624.2
2224,1833,141386.9
2802,2316,141115.8
4117,3406,140558.8
3654,3025,139994.0
2256,1860,139985.4
997,829,139971.2
998,829,139971.2
2969,2459,139913.9
2970,2459,139913.9
949,792,139757.3
2628,2172,139611.0
2629,2172,139611.0
1127,935,139489.8
3352,2776,139336.0
3353,2776,139336.0
1546,1279,139290.3
1547,1279,139290.3
4782,3964,138812.1
959,800,138152.7
4644,3852,137915.9
2068,1703,137705.3
3753,3103,137328.0
1631,1346,137233.1
4408,3657,136403.1
4409,3657,136403.1
2331,1921,136317.5
2559,2115,135863.4
4892,4059,135768.9
2168,1789,135744.0
2169,1789,135744.0
911,761,135630.2
1428,1185,135442.5
1429,1185,135442.5
1950,1608,135376.5
2479,2042,135173.4
4752,3941,134943.1
4753,3941,134943.1
1460,1209,134852.8
4744,3934,134774.2
142,118,134555.8
53,45,133399.9
2706,2234,133242.5
241,199,133198.8
1646,1359,132695.2
1233,1027,132592.6
442,364,132081.6
443,364,132081.6
1622,1340,132077.4
1267,1055,131930.7
1268,1055,131930.7
3227,2672,131629.4
604,502,130149.7
1907,1574,129713.5
4151,3433,129656.3
4152,3433,129656.3
2266,1868,128794.1
834,696,128358.5
1777,1466,128338.8
1778,1466,128338.8
407,333,127654.0
1591,1316,127543.7
2972,2461,127307.5
1934,1596,125965.0
4424,3671,125605.3
4425,3671,125605.3
4976,4132,125504.0
3703,3062,125079.4
4805,3985,124891.3
1125,934,124864.4
1126,934,124864.4
1099,912,124560.5
1383,1150,124385.1
3619,2997,124250.8
543,451,124183.0
2087,1721,124100.0
1009,838,124027.6
1010,838,124027.6
5450,4519,123991.4
481,398,123481.4
482,398,123481.4
937,783,123102.9
179,149,122913.9
1769,1459,122247.3
1770,1459,122247.3
1906,1573,122035.5
893,745,121324.8
3597,2979,120446.1
257,214,119958.2
258,214,119958.2
888,740,119332.4
3474,2874,119061.2
145,121,117127.7
874,729,116904.0
875,729,116904.0
2604,2152,116660.6
2605,2152,116660.6
2956,2448,115961.2
2579,2133,114399.6
2580,2133,114399.6
709,591,114186.1
4577,3797,113918.7
3370,2791,113865.3
3371,2791,113865.3
2061,1697,113402.6
2062,1697,113402.6
4686,3888,110301.3
4355,3610,110110.0
4637,3846,110052.5
3773,3119,109731.8
906,756,109621.2
1925,1589,108613.9
1926,1589,108613.9
3639,3013,107645.5
1229,1024,107633.0
3000,2485,107151.3
3247,2691,106998.2
3948,3263,106959.3
3949,3263,106959.3
952,794,106739.6
1058,879,106285.3
733,611,105874.1
734,611,105874.1
2452,2019,105532.7
3409,2820,104200.6
843,703,103796.7
4824,4001,103767.5
1692,1398,103598.0
1259,1049,102196.4
463,383,102196.4
659,547,101851.4
766,639,101157.4
767,639,101157.4
2672,2208,101056.1
4298,3561,100789.5
4465,3703,98366.0
3838,3174,98321.3
3839,3174,98321.3
818,682,97511.3
1071,889,96433.2
4598,3816,96400.0
4599,3816,96400.0
3884,3211,96054.6
375,308,95781.1
3836,3172,95689.7
2685,2217,95300.0
518,430,95037.4
1240,1033,94932.0
4218,3490,94100.0
560,466,93700.0
5473,4538,93354.7
4687,3889,93142.4
4688,3889,93142.4
297,246,92916.3
298,246,92916.3
4444,3686,90673.8
4445,3686,90673.8
3265,2706,89600.0
3266,2706,89600.0
581,483,89598.6
149,124,89502.3
4831,4008,89300.0
1756,1448,88593.3
1757,1448,88593.3
4393,3643,87400.0
2949,2442,86640.2
3089,2558,85611.9
1369,1138,85220.0
2996,2481,85100.0
188,156,84418.0
4758,3945,84345.2
4759,3945,84345.2
4254,3523,84305.9
883,736,84252.0
884,736,84252.0
3585,2969,84100.0
551,459,83500.0
744,620,83300.0
217,178,80837.2
4612,3828,80729.6
4459,3698,79344.4
4460,3698,79344.4
3277,2715,79286.9
3278,2715,79286.9
2639,2180,78500.0
2640,2180,78500.0
930,778,77800.0
5189,4309,77729.2
990,823,77480.9
2119,1747,77081.1
587,488,76900.0
4780,3962,76200.0
1094,909,75741.3
1095,909,75741.3
4650,3857,73866.0
4421,3668,73700.0
3087,2556,73631.4
1026,852,72875.8
3446,2852,72400.0
957,799,71548.7
958,799,71548.7
4927,4090,71402.6
3853,3187,71360.9
2399,1974,70924.5
849,708,70800.0
3208,2658,70723.1
3209,2658,70723.1
259,215,70715.4
260,215,70715.4
705,587,70700.0
3262,2703,70436.2
1164,966,70429.3
2690,2221,70196.3
2009,1657,69798.0
2464,2029,69100.0
773,644,68893.0
3423,2832,68102.2
2383,1960,66594.8
2384,1960,66594.8
3012,2495,66400.0
285,236,66400.0
286,236,66400.0
1091,906,65874.1
3755,3105,65104.9
1234,1028,63000.0
1235,1028,63000.0
3444,2850,62367.3
1679,1387,61891.3
3354,2777,61600.0
4240,3512,61050.2
3137,2601,59900.0
3138,2601,59900.0
316,262,59200.0
4481,3716,59200.0
807,672,58000.0
4184,3461,56400.0
703,585,55762.7
4596,3814,54000.0
165,138,54000.0
166,138,54000.0
4717,3911,53932.3
3663,3033,53205.4
3664,3033,53205.4
573,476,49400.0
2454,2021,47100.0
1763,1454,45000.0
908,758,42800.0
2105,1735,42535.1
1047,869,41300.0
3495,2892,40700.0
3496,2892,40700.0
2784,2300,37700.0
385,315,37400.0
1734,1430,36800.0
1735,1430,36800.0
872,727,35400.0
4362,3616,34700.0
4363,3616,34700.0
1895,1563,33400.0
2086,1720,33400.0
4480,3715,33100.0
222,182,29400.0
